In Deckung!	11
In Elsterwerda gab es mal ein schweres Zugunglück.	50
In Folterkammern wie dieser wurden die Hexen während der Inquisition gegeißelt.	79
In Frau Kuchs aktueller Kundenpost findet man leckere Rezeptideen.	66
In Gedenken an die Wildschwein-Attacke sollte man vor Heides Sparkasse einen Hinkelstein aufstellen.	100
In Indien sind Kühe heilig.	27
In Java kann man nicht einmal Operatoren überladen.	51
In Lebenskrisen altert man besonders schnell.	45
In Modegeschäften ist die Damenabteilung meist doppelt so groß wie die Herrenabteilung.	87
In Münchner Biergärten ist es Tradition, dass Speisen mitgebracht werden dürfen.	80
In Niebüll muss sie umsteigen.	30
In Notsituationen fangen selbst Nichtgläubige wieder an, zu beten.	66
In Ordnung, ich stelle mich der Herausforderung.	48
In Polen ist die Gesetzgebung weniger liberal.	46
In Präsentationen eingebettete Videos sorgen oft für Probleme.	62
In Rastatt sind die Schienen abgesackt.	39
In Sachen Qualität ist es seinem Vorbild mindestens ebenbürtig.	63
In Schritt eins erstellen Sie mithilfe eines Fragebogens ein Persönlichkeitsprofil von sich selbst.	99
In Siegen haben sich die Bürger etwas anderes einfallen lassen.	63
In Soße zerdrückt oder als Püree schmecken ihm Kartoffeln am besten.	68
In Stendal gibt es vor allem einen wichtigen Umsteigebahnhof.	61
In Straubing gibt es halt noch die Freien Wähler.	49
In Straßburg war Frank Engel noch nie.	38
In Städten ist der Boden oft mit Asphalt und Beton versiegelt.	62
In Städten kann man viele Himmelskörper durch die starke Lichtverschmutzung nicht sehen.	88
In Tests zersplitterte der Rahmen in alle Richtungen.	53
In Tirol enthält gefühlt jedes zweite Brötchen Kümmel.	54
In Travemünde mündet die Trave in die Ostsee, daher der Name.	61
In Vancouver kann man am selben Tag Ski fahren und am Strand liegen.	68
In Wahrheit ist das Leben als Model nicht so glamourös wie oft dargestellt.	75
In Wiesbaden wird viel gebaut.	30
In Wirklichkeit kannst du dir Folgendes überlegen, wenn ein Trojaner angreift.	78
In Wirklichkeit kannst du dir folgendes überlegen wenn ein Trojaner angreift.	77
In anderen Branchen ist dies längst gang und gäbe.	50
In anderen Kulturen ist eine Wasserbestattung üblich.	53
In dem Fall ist Musiker wohl ein Euphemismus für arbeitslos.	60
In dem Moment bekam ich weiche Knie.	36
In dem Moment meldet sich der Pilot mit einer Durchsage.	56
In dem Moment musste Mark wohl geistesabwesend gewesen sein.	60
In dem Sachgebiet G ist die Vollstreckung mit den Vollziehern von Bundesforderungen zusammengefasst.	100
In dem Schneckentempo werden wir morgen noch nicht angekommen sein.	67
In den Nachrichten war ganz allgemein von einem Schnellrestaurant die Rede.	75
In den Siebzigern war die Gesellschaft aus heutiger Sicht ziemlich intolerant.	78
In den Touristenzentren sind mir einfach zu viele Leute.	56
In den Wartezimmer-Zeitschriften steht nur Belangloses.	55
In den hinteren Waggons der Eisenbahn ist man bei Unfällen meist am sichersten.	79
In den meisten Gaststätten ist man keinem blauen Dunst mehr ausgesetzt.	71
In der Anleitung heißt es ganz lapidar, man soll ihn mit einer Zange herausziehen.	82
In der Antarktis gibt es Fische mit natürlichem Frostschutzmittel im Blut.	74
In der Atmosphäre verglühen alle kleinen Teile, die auf den Planeten stürzen.	77
In der Badewanne wird die Haut schrumpelig.	43
In der Blüte meiner Jugend gefällt.	35
In der Disco ist mal wieder Bobo der Disk Jockey.	49
In der Dunkelheit sieht sie total unheimlich aus.	49
In der Ecke bewegt sich etwas.	30
In der Evolution rechtfertigt der Erfolg jedes Mittel.	54
In der Fabrik werden alle möglichen Küchenutensilien gefertigt.	63
In der Ferne grollte es.	24
In der Ferne sieht man den Kühlturm des Steinkohlekraftwerks.	61
In der Gemeinde Timmendorfer Strand werden Beachvolleyball und Eishockey gespielt.	82
In der Geschichte des Universums ist ein einzelnes Menschenleben nur ein Wimpernschlag.	87
In der Kammer ist es so kalt, dass das Thermometer eingefroren ist.	67
In der Kälte verkauft der Herr seit zwei Stunden ofenfrische Brezeln.	69
In der Kühlbox müssten noch saure Gurken sein.	46
In der Kürze liegt die Würze.	29
In der Lindenstraße wurde ein neuer Penny eröffnet.	51
In der Mikrowelle überlebt ein Personalausweis etwa zwei Sekunden.	66
In der Mittagspause amüsieren sich die Fensterputzer, wenn Kunden gegen die Glasscheibe laufen.	95
In der Mittagspause wird Kicker gespielt.	41
In der Nähe der Ruhestätte schweigen Sie bitte.	47
In der Offensive ist das Team extraordinär gut besetzt.	55
In der Peripherie ist unsere visuelle Wahrnehmung schneller, unschärfer und farblos.	84
In der Politik geht das sehr wohl.	34
In der Psychiatrie versucht Doktor Henkel herauszufinden, wie sich diese Paranoia entwickelt hat.	97
In der Realität wird niemand vom Tellerwäscher zum Millionär.	61
In der Regel wird man einfach durchgewunken.	44
In der Ruhe liegt die Kraft.	28
In der Schlossallee zu parken, ist teuer.	41
In der Schule denkt man noch, wer ein abgeschlossenes Studium hat, muss intelligent sein.	89
In der Schule legte man uns das kritische Denken nahe.	54
In der Schwerelosigkeit jedoch ist alles anders.	48
In der Sonne bleicht das Planschbecken aus.	43
In der Straßenbahn musst du dich gut anhalten.	46
In der Toskana war es auch nicht viel wärmer.	45
In der Umkleide stinkt es nach Männerschweiß.	45
In der Villa spukt ein Poltergeist.	35
In der Wissenschaft ist Darmstadt sehr bekannt.	47
In der Wissenschaft ist man bei P H wie in Photon und Photosynthese geblieben.	78
In der Wüste Gobi gibt es kein Wasser, aber viel Sand.	54
In der Zeit kann ich mich dann schön betrinken.	47
In der ersten Klasse genießen die Reisenden mehr Beinfreiheit.	62
In der gesamten Geschichte von Bad Homburg hat es sowas noch nicht gegeben.	75
In der größten ansässigen Fabrik stehen die Fließbänder still.	62
In der illustrativen Computergrafik verzichtet man absichtlich auf Realismus.	77
In der nächsten Stunde spielen wir nur eure Wünsche.	52
In der rechten Hand den Lötkolben und in der linken den Lötzinn.	64
In der richtigen Umgebung und mit den richtigen Leuten ist das durchaus empfehlenswert.	87
In der sechsten Stunde ist den Schülern nicht mehr viel Konzentration abzuverlangen.	84
In der totalen Finsternis wurde Jerry ganz mulmig.	50
In der Übersetzung ergibt das Wortspiel einfach überhaupt keinen Sinn.	70
In destruktiven Interferenzzonen heben sich die überlagerten Wellen gegenseitig auf.	84
In die Zwischenablage passt nur eine Sache zur Zeit.	52
In die tiefsten Ecken des Internets wagt sich nicht einmal Google.	66
In diesem Dorf geschehen seltsame Dinge!	40
In diesem Fall hat er sofort das auswärtige Amt konsultiert.	60
In diesem Fall ist der Zankapfel eine Mango.	44
In diesem Fall wäre die Firma existenziell bedroht.	51
In diesem Fall wäre es kein Transatlantikflug.	46
In diesem Fall: Datensatznummer, Vorname, Nachname, Geburtsdatum, Geburtsort, aktuelle Adresse und sonstige Adressen.	117
In diesem Hostel sind alle Hostessen blau gekleidet.	52
In diesem Intervall ist die Funktion undefiniert.	49
In diesem Moment abzubrechen, wäre fatal.	41
In diesem Zustand kannst du nicht zum Dienst.	45
In diesen Tiefen ist der Meeresgrund größtenteils unerforscht.	62
In dieser Apotheke muss es doch Hustensaft geben!	49
In dieser Broschüre sind unsere Konditionen genau erläutert.	60
In dieser Hinsicht stellt unser Planet eine Ausnahme dar.	57
In dieser Position musste Elmar dreieinhalb Stunden lang ausharren.	67
In eckigen Klammern ist die Lautschrift angegeben.	50
In einem Brief schüttet sie ihr Herz aus.	41
In einem Fachwerkhaus feierten sie die Vermählung.	50
In einem Hut sammelten Sie die Münzen, die die Fahrgäste spendeten.	67
In einem Rechtsstaat wird im Zweifel für den Angeklagten geurteilt.	67
In einem Schrank mit Glastür lagerten einige dutzend Schallplatten.	67
In einem heftigen Gewitter entstand möglicherweise der erste Einzeller.	71
In einem riesigen Bottich wird alles zusammengerührt.	53
In einem riesigen Bottich wird der Kohlrabi abtransportiert.	60
In einem speziellen Aquarium kann man die Stromstöße von Zitteraalen messen und hörbar machen.	94
In einem unaufmerksamen Moment hat sich die Sportlerin eine Prellung zugezogen.	79
In einer besseren Welt würden Weltverbesserer die Welt tatsächlich verbessern.	78
In einigen Ländern wird der Versuch der Selbsttötung mit dem Tode bestraft.	75
In fünf Minuten geht es los.	28
In fünf Stunden und siebzehn Minuten erreichen sie das Ziel.	60
In ihren Augen ist Phil ein verwöhntes Einzelkind.	50
In ihrer Analyse zeigt Alexa schonungslos auf, wo etwas im Argen liegt.	71
In ihrer Doktorarbeit vergleicht die Biologin Äpfel mit Birnen.	63
In ihrer Handtasche hat sie ihr Asthmaspray.	44
In jedem Cockpit gibt es einen Piloten und einen Co-Piloten	59
In jedem Fall erhält die Sache dadurch einen bitteren Beigeschmack.	67
In jedem Kinderzimmer brennt ein buntes Nachtlicht.	51
In jedem noch so kleinen Kaff gibt es eine Brauerei.	52
In jeder Beziehung kommt Streit vor.	36
In jungen Jahren arbeitete Einstein beim Patentamt in Bern.	59
In letzter Zeit sehr wenig.	27
In manchen Subkulturen ist das so üblich.	41
In meinem Alter reiße ich keine Bäume mehr aus.	47
In meinen Gebeten hat er mir noch nie geantwortet.	50
In meinen eigenen Beiträgen und Korrekturen versuche ich, mich stets danach zu richten.	87
In meiner Jugend hat man sich noch gegen das Establishment aufgelehnt.	70
In meiner morgendlichen Trägheit habe ich es nicht mehr geschafft.	66
In naher Zukunft ist eher mit Evolution statt mit Revolution zu rechnen.	72
In natürlichem Gestein treten die Mineralien nur sporadisch auf.	64
In seiner Ausbildung lernt der Spion, Lügendetektoren zu täuschen.	66
In seiner Sorge hat er die ganze Nacht über kein Auge zugetan.	62
In so einem heruntergekommenen Gebäude müsst ihr also lernen?	61
In so großen Gruppen fühlt sich keiner zuständig.	49
In solchen Momenten wünscht man sich, eine Frau zu sein.	56
In tausend Jahren werden sie es den Tag eins nennen.	52
In unserem Garten wächst tatsächlich Moos.	42
In unserem Team fehlt noch ein Mechaniker.	42
In unseren Maschinen steckt deutsche Wertarbeit.	48
In unserer Abstellkammer läuft das so.	38
In unserer Kultur ist das normal.	33
In unzähligen Übungen muss der Umgang mit der Prothese mühsam erlernt werden.	77
In verschwörerischer Atmosphäre besprechen sie ihren Schlachtplan.	66
In vielen Filmen und Serien scheinen die Charaktere Superkräfte zu haben.	73
In vielen Filmen werden die Stars von einem Double gedoubelt, um Verletzungen zu vermeiden.	91
In vielen Filmen werden die Stars von einem Double gedoublet um Verletzungen zu vermeiden.	90
In vino veritas.	16
In welche Ecke stellen wir diese Musikbox?	42
In welche Kategorie des Energiemixes fallen Kläranlagen?	56
In welchem Gebäude ist der Raum A zwei?	39
In welchem Körper werde ich mich in meinem nächsten Leben wiederfinden?	71
In welchem Umfang darf man Zigaretten über die Grenze führen?	61
In welcher Fabel soll das bitte schön vorkommen?	48
In welcher Fabel soll das bitteschön vorkommen?	47
In welcher Folge hat er seine Mutter getötet?	45
In wolkenlosen Nächten wird es besonders kalt.	46
In zehn Jahren wird niemand mehr über dieses Internet sprechen!	63
In zwanzig Jahren haben wir noch nie eine Sicherheitskopie gebraucht.	69
In zwanzig Jahren werde ich alt und senil sein.	47
In zweiter Instanz entschied das Gericht zugunsten der Behinderten.	67
Indem man den Dotter mehrfach von einer Hälfte der Schale in die andere kippt.	78
Indianerherz kennt keinen Schmerz!	34
Indien hat einen weiteren Satelliten ins All geschossen.	56
Induzieren Neonicotinoide das Bienensterben?	44
Ines schreibt schon an ihrer Arbeit für den Master of Science.	62
Informationen wollen frei sein.	31
Informiert euch vorher, damit ihr keinen Stress mit dem Zoll kriegt!	68
Infraschall hört man nicht bewusst.	35
Inge hat es mir wärmstens empfohlen.	36
Inge hatte in diesem Lokal Hausverbot	37
Ingenieure wählen immer den einfachsten Weg, der gut genug ist.	63
Ingo tüftelt noch an einer Lösung.	34
Ingrid Zeller will sich ihr Muttermal chirurgisch entfernen lassen.	67
Inmitten irrsinniger Idioten inhaliert Irmgard ihren Ingwertee.	63
Insbesondere dann, wenn man eh kaum zu Hause ist?	49
Insbesondere das männliche Publikum ergötzt sich am Anblick der Cheerleader.	76
Insbesondere die Cloud ist als nicht vertrauenswürdig einzustufen.	66
Insbesondere wenn der Wirkungsgrad relevant ist, bedarf es daher einer Ansteuerungselektronik.	94
Insgesamt mehr als empfehlenswert.	34
Insgesamt sahen wir eine grundsolide Vorstellung.	49
Insgesamt schenkte das Nashorn den Besuchern wenig Beachtung.	61
Insgesamt schlägt Annemarie sich ganz wacker.	45
Interessant ist vor allem, was dort nicht steht.	48
Interkontinentalraketen fliegen den größten Teil ihrer Flugbahn rein ballistisch.	81
Internet Explorer ist ein hervorragender Browser, um Firefox herunterzuladen.	77
Interstellare Reisen werden wohl noch lange Zukunftsmusik bleiben.	66
Intrinsisch motivierte Mitarbeiter sind wertvoller als Leute, die sich nur vom Gehalt locken lassen.	100
Introversion bedeutet, dass man nicht so sehr das Bedürfnis hat, sich anderen mitzuteilen.	90
Intuitiv ist es kaum vorstellbar, dass ein hunderte Tonnen schweres Flugzeug fliegen kann.	90
Investigative Journalisten denunziert er seit geraumer Zeit systematisch, um sie unglaubwürdig zu machen.	105
Investitionen in die teuren Straßen lohnen sich am meisten.	59
Inzwischen haben sich die Leute mit den Missständen arrangiert.	63
Inzwischen kann man Menstassen auch im Drogeriemarkt kaufen.	60
Inzwischen nimmt Herr Brüggemann grundsätzlich nicht mehr an Umfragen teil.	75
Inzwischen wird darunter meist auch eine große Sammlung von Anwendungen verstanden.	83
Irene wünscht sich mehr Zeit zum Schmökern.	43
Irgendein Opa hat mal wieder Gas und Bremse verwechselt.	56
Irgendwann ist auch mal Schluss.	32
Irgendwann muss es auch ohne Leckerli klappen.	46
Irgendwann muss man ausziehen und sich von zu Hause abnabeln.	61
Irgendwann wird die Blase platzen.	34
Irgendwann wird's langweilig.	29
Irgendwas brauchen wir noch als Dip.	36
Irgendwas ist anders.	21
Irgendwas klappert da schon die ganze Zeit.	43
Irgendwelche Pyromanen zündeln am Altpapiercontainer.	53
Irgendwer fühlt sich doch immer gestört.	40
Irgendwer hat es so entschieden, und nun wird daran nichts mehr geändert.	73
Irgendwer hat versucht, hier anzurufen.	39
Irgendwie ist eine Wespe unter die Rüstung gekrabbelt.	54
Irgendwie ist es ihm gelungen, noch zwei Plätze zu ergattern.	61
Irgendwie kennen nicht alle Skifahrer die Regeln für das Benehmen auf der Piste.	80
Irgendwie kommt sie heute nicht auf Trab.	41
Irgendwie läuft die Suppe nicht mehr richtig ab.	48
Irgendwie riecht es hier verbrannt.	35
Irgendwie schafft Pohlmann es immer wieder, seinen Kopf aus der Schlinge zu ziehen.	83
Irgendwie schien es ihm auch ein persönliches Anliegen zu sein.	63
Irgendwie verehrt die Welt Egoisten und hasst Wohltäter.	56
Irgendwie waren da alle Leute ziemlich krass drauf.	51
Irgendwie waren wir dann aber doch erleichtert, als sie weg gelaufen sind.	74
Irgendwie waren wir dann aber doch erleichtert, als sie weggelaufen waren.	74
Irgendwie wird sie sich durchschlagen.	38
Irgendwo müssen die ja auch ihre Notdurft verrichten.	53
Irina sitzt mir schräg gegenüber.	33
Iris ist nicht zu Hause, ergo kann sie euch auch nicht die Tür öffnen.	70
Ironischerweise wäre der resultierende Konflikt für viele tödlich.	66
Irritiert dich das?	19
Isa hält die Warnungen für Panikmache.	38
Isa und Lisann waren auch am Strand in Sankt Peter-Ording.	58
Isa, das ist rechts.	20
Isabella fühlt sich antriebslos.	32
Island ist seine neue Wahlheimat.	33
Isst du schon wieder Schokolade?	32
Ist Commen Voice zusammengebrochen?	35
Ist Common Voice auch vom Abmahnwahn betroffen?	47
Ist Common Voice zusammengebrochen?	35
Ist Herr Bethke so kamerascheu?	31
Ist Ryanair nicht eine irische Airline?	39
Ist Vorsatz auf Miniaturkörperbewegungen ausgerichtet?	54
Ist Zartbitter-Schokolade gesünder als Vollmilch?	49
Ist also ganz einfach.	22
Ist da Ingwer drin?	19
Ist darin das Zeug, was er und sie vorhin geraucht hatten?	58
Ist das Biomilch?	17
Ist das Glas halb voll oder halb leer?	38
Ist das Weltall unendlich?	26
Ist das denn die Möglichkeit?	29
Ist das die gecrackte Version?	30
Ist das ein Witz?	17
Ist das in Ordnung für dich?	28
Ist das jedem ein Begriff?	26
Ist das jetzt Satire oder eine wahre Meldung?	45
Ist das nicht ein Widerspruch in sich?	38
Ist das nicht unfair?	21
Ist das noch Erziehung oder schon Dressur?	42
Ist das noch Satire oder schon Majestätsbeleidigung?	52
Ist das noch artgerechte Haltung?	33
Ist das schon das höchste aller Gefühle?	40
Ist das sonst noch jemandem aufgefallen?	40
Ist deine Nase schon wieder dicht?	34
Ist der Absturz wenigstens reproduzierbar?	42
Ist der Mensch Teil oder Gegenteil der Natur?	45
Ist der Vertrag wenigstens monatlich kündbar?	45
Ist der neu?	12
Ist die Adresse im Personalausweis noch aktuell?	48
Ist die Farbe entscheidend für den Geschmack?	45
Ist die Gitarre ordentlich gestimmt?	36
Ist die Salami mit Pferdefleisch?	33
Ist die Uni nur ein Auffangbecken für Unentschlossene?	54
Ist dies echtes Parkett oder ein Imitat?	40
Ist dies ein echtes Foto oder ein gerendertes Bild?	51
Ist dir jetzt unser Familienname nicht mehr gut genug?	54
Ist dir mal aufgefallen, wie sie sich jetzt kleidet?	52
Ist dir nicht klar, welche Tragweite die Entdeckung entwickeln könnte?	70
Ist doch Ehrensache!	20
Ist doch Jacke wie Hose.	24
Ist doch nicht der Rede wert!	29
Ist doch nichts Verwerfliches.	30
Ist doch so, oder?	18
Ist ein Eigenbau besser als ein Gerät von der Stange?	53
Ist eine Betonung überhaupt erwünscht, beziehungsweise gewollt?	63
Ist einer von ihnen infiziert?	30
Ist es aber nicht.	18
Ist es als Rikscha-Fahrer nicht demütigend, für seine Fahrgäste schwitzen zu müssen?	84
Ist es bereits Luxus, wenn fließendes Trinkwasser aus der Leitung kommt?	72
Ist es denn schon wieder vorbei, wie schade.	44
Ist es eine fiktive Figur?	26
Ist es nicht rassistisch, dass Chinaböller erlaubt sind, Polenböller jedoch nicht?	82
Ist es nicht so?	16
Ist es nicht toll, dass die Schweine kostenlos im Stall leben dürfen?	69
Ist es nicht wundervoll?	24
Ist es normal, sich mit seinen Arbeitskollegen besser zu verstehen, als mit seiner Frau?	88
Ist es normal, wenn die Gelenke so knacken?	43
Ist hier jemand technikaffin?	29
Ist hier jemand zugestiegen?	28
Ist hier noch ein Platz frei?	29
Ist in Buxtehude noch jemand zugestiegen?	41
Ist in der Schüssel noch eine Apfelsine?	40
Ist ja auch egal.	17
Ist ja mega!	12
Ist jemand von euch Nichtschwimmer?	35
Ist mir gar nicht aufgefallen.	30
Ist noch Kaffee da?	19
Ist noch Rum in der Buddel?	27
Ist noch was von dem herrlichen Käse da?	40
Ist sie denn auch pflegeleicht?	31
Ist sie international bekannt?	30
Ist sie weit- oder kurzsichtig?	31
Ist wohl zu kompliziert.	24
Italien ist das Land der verwechselbaren Städte.	48
Italienisch war früher eine Sprache von viel höherer Bedeutung.	63
Italienische Pasta, asiatischer Reis oder skandinavisches Wurzelgemüse sind ansprechend zubereitet.	99
Ja da schau her!	16
Ja danke, es geht ihm wieder viel besser.	41
Ja danke, es geht im wieder viel besser.	40
Ja fein gemacht, und nun noch das rechte Bein.	46
Ja genau, Sie suchen mich!	26
Ja gut, da kann man nichts machen!	34
Ja ja, als ob!	14
Ja meine Damen und Herren, hier haben wir einen Ballkünstler vor dem Herrn!	75
Ja müssen die Kinder dann in den Nachbarort zum Turnen?	55
Ja oder nein?	13
Ja wo gehn se, wo gehn se denn alle hin?	40
Ja, aber das Gummi ist doch schon total ausgeleiert.	52
Ja, aber die Hornisse war dicker als mein Ringfinger!	53
Ja, aber ein Pottwal ist noch mal ein ganz anderes Kaliber.	59
Ja, am besten den Milleniumfalken.	34
Ja, am besten den Millenniumfalken.	35
Ja, das Lied habe ich auch schon lange nicht mehr gehört. Schön!	64
Ja, das ist der wichtigste Termin im Kalender von meinem Mann.	62
Ja, das mache ich. Dann hol sie gleich raus.	44
Ja, das sind so in etwa die Hälfte.	35
Ja, das war von Revell, zum selbst zusammenbauen.	49
Ja, das wächst 'ne gewisse Zeit.	32
Ja, das wäre sehr sinnvoll.	27
Ja, die Bettschwere stellt sich nun doch ein.	45
Ja, du hast ja Recht!	21
Ja, eben.	9
Ja, einfach fliegen trainieren. Flugstunden sozusagen.	54
Ja, es ist noch viel lustiger geworden.	39
Ja, guten Tag!	14
Ja, ich finde ich habe ein gutes Bauchgefühl.	45
Ja, ich finde, ich habe ein gutes Bauchgefühl.	46
Ja, ich habe auch nie verstanden wieso Formel eins als Sport bezeichnet wird.	77
Ja, ich kann Java, C Plus Plus, C Raute und Python.	51
Ja, ich kann Ohrwaschelkaktus aussprechen.	42
Ja, ich komme ja schon!	23
Ja, ist denn heut' schon Ostern?	32
Ja, mit Granatwerfern und Nuklearsprengköpfen.	46
Ja, müssen die Kinder dann in den Nachbarort zum Turnen?	56
Ja, natürlich!	14
Ja, schon fast zwei Jahre.	26
Ja, schon fast zwei Jahre. Ich weiß nicht woher.	48
Ja, schon irgendwie.	20
Ja, sehr gerne.	15
Ja, so ist es wohl.	19
Ja, tut mir leid, aber wie soll ich mir denn jetzt helfen?	58
Ja, warum denn bitte schön nicht?	33
Ja, warum denn bitteschön nicht?	32
Ja, wenn es um seine Gartenzwerge geht, ist Herr Scholz immer sehr empfindlich.	79
Ja, wer soll denn dabei Chorleiter spielen?	43
Ja, wer soll sich auch so komplizierte Namen merken!	52
Ja, wo ist die Kamera?	22
Jahrelang lag die Bettwäsche nur im Schrank herum.	50
Jahrzehntelang durfte niemand das Dorf betreten.	48
Jana schlüpft in die Rolle der Linguistin.	42
Jannick Niemöller möchte den Kompost umschichten.	49
Jannick jagt jetzt Jessica Jüllich.	35
Jannis hat sich nun ein frisurschonendes Headset zugelegt.	58
Japanische Hochgeschwindigkeitszüge sind extrem schnell und immer pünktlich.	76
Jasmin, du bist dran.	21
Java lässt den Programmierer keine Operatoren überladen.	56
Jawohl!	7
Jawohl, der Artikel ist laut Duden korrekt.	43
Jawohl, man kommuniziert untereinander und generiert gleichzeitig wertvolle Daten.	82
Je eher, desto besser.	22
Je höher das Gebirge, desto beschränkter der Horizont, kontert sie.	67
Je länger ein Land gespalten ist, desto schwieriger wird die Wiedervereinigung.	79
Je mehr man ändern will, umso mehr Leute bringt man gegen sich auf.	67
Je mehr, desto besser.	22
Je nach gewünschtem Bräunungsgrad lässt man die Pizza etwas länger oder kürzer drin.	84
Je nachdem, wo auf der Welt man fragt, bekommt man mehrheitlich andere Antworten.	81
Je sparsamer das Waschprogramm, desto länger dauert es.	55
Je sparsamer die Ausstattung, desto weniger kann kaputt gehen.	62
Je weiter man sich von der Laterne entfernt, umso länger wird der eigene Schatten.	82
Je weiter wir Maschinen entwickeln, desto näher rückt das posthumane Zeitalter.	79
Je weniger Energie von der Sonne kommt, desto mehr muss der Flasche entnommen werden.	85
Je weniger man selbst kann, desto wichtiger ist es, fähige Leute zu kennen.	75
Je wärmer es ist, desto schneller geht es.	42
Je öfter der Meister "oh" sagt, desto teurer wird es.	53
Je öfter man Bleistifte anspitzt, desto kürzer werden sie.	58
Jede Abkürzung wird genau einmal erklärt.	41
Jede Antwort muss mit F beginnen.	33
Jede Münze hilft, das Leiden zu lindern.	40
Jede Partei oder Religion darf von Satire durch den Kakao gezogen werden.	73
Jede Repräsentation hat ihre Stärken und Schwächen in anderen Anwendungsfällen.	79
Jede Reservierung kostet Aufpreis.	34
Jede Saison werden hier tausende Bierdeckel geklaut.	52
Jede Sekunde zählt.	19
Jede Variable muss explizit deklariert werden.	46
Jede gute Küchenwaage hat eine Tara-Funktion.	45
Jedem Bild kann man ein oder mehrere Schlagwörter geben.	56
Jeden Abend das gleiche Theater!	32
Jeden Gedanken kannst du hier los werden.	41
Jeden Gedanken kannst du hier loswerden.	40
Jeden Sonntag steht der Tatort auf dem Fernsehprogramm.	55
Jeden Tag eine gute Tat.	24
Jeden Tag erfindet die Frau eine neue Ausrede.	46
Jeden Tag reißt Chantal einen Zettel vom Abreißkalender ab.	59
Jeden Tag werden Millionen von Besuchern mit einem Spendenaufruf genervt.	73
Jedenfalls für einen selbst.	28
Jedenfalls glaubt der Personalleiter, ein Ausnahmetalent vor sich zu haben.	75
Jedenfalls ist Buxtehude realer als Bielefeld.	46
Jedenfalls kannte Svetlana keinen Rosmarin.	43
Jedenfalls meinte Petra, die Bretter seien mit Kunstharz beschichtet.	69
Jedenfalls tun moderne Betriebssysteme viel mehr, als nur von der Hardware zu abstrahieren.	91
Jedenfalls verschlüsselt dieses System automatisch.	51
Jeder Angestellte im öffentlichen Dienst muss Kaffee kochen können.	67
Jeder Buchstabe auf dem Grabstein kostet extra.	47
Jeder Gast darf eine Begleitperson mitbringen.	46
Jeder Handwerker, der schon einmal Küchendienst hatte, weiß das.	64
Jeder Hersteller hat Dreck am Stecken.	38
Jeder Ladezyklus verschleißt den Akku.	38
Jeder Mensch ist anders.	24
Jeder Mensch sollte im Leben ein paar Bäume gepflanzt haben.	60
Jeder Vers wird vom Vorsänger vorgesungen und danach wiederholt der Chor.	73
Jeder Vorfall muss protokolliert werden.	40
Jeder fasst sich täglich dutzende Male mit der Hand ins Gesicht.	64
Jeder im Dorf weiß von seiner Charakterschwäche.	48
Jeder ist im Grunde dafür.	26
Jeder kann die Sperren nach fünf Minuten Googlen umgehen.	57
Jeder kann eine Kleinigkeit beisteuern.	39
Jeder kennt hier jeden.	23
Jeder muss seinen Beitrag leisten.	34
Jeder nur eine Kugel!	21
Jeder so viel, wie er mag.	26
Jeder sollte mal eine Lebensphase mit wenig Geld durchmachen.	61
Jeder trauert anders.	21
Jeder trug einen Stapel Bücher vor sich und konnte deshalb nichts sehen.	72
Jeder weiß, dass der Mond bloß das Licht der Sonne reflektiert.	63
Jeder weiß, dass wir niemals aufgeben werden!	45
Jeder wählt sich seine eigene Regierung.	40
Jeder, der Zeitung liest, weiß das.	35
Jeder, der den Eintritt bezahlt hat, bekommt an der Kasse einen Schwarzlichtstempel aufgedrückt.	96
Jederzeit gerne wieder!	23
Jedes Hauptzollamt ist in mehrere Sachgebiete unterteilt.	57
Jedes Jahr beginnt der Geschenke-Wahnsinn von Neuem.	52
Jedes Jahr beginnt die Spendenkampagne ein wenig früher.	56
Jedes Jahr organisiert die Tanzschule einen Abschlussball.	58
Jedes Jahr wird wie wild Fasnet gefeiert.	41
Jedes Kind sollte auf Bäume klettern dürfen.	44
Jedes Kind weiß das.	20
Jedes Mal verwechsle ich Fluoreszenz mit Phosphoreszenz.	56
Jedes Mal wegen einer Kleinigkeit.	34
Jedes Mal weicht der alte Höpfner vom Manuskript ab!	52
Jedes Mal, wenn auf die Pauke geschlagen wird, wackeln alle Notenständer des Orchesters.	88
Jedes Teammitglied ist für das ganze Team mitverantwortlich.	60
Jedoch entspricht es viel mehr dem Zeitgeist von damals.	56
Jedoch fallen in Vorlesungen häufig Begriffe und Wendungen, die im Alltag weniger gebräuchlich sind.	100
Jedoch hat man nicht viel Freizeit, wenn man Vollzeit arbeitet.	63
Jedoch hat uns das genetisch modifizierte Saatgut eine ertragreiche Ernte beschert.	83
Jedoch ist mit erheblichen Bürgerprotesten zu rechnen.	54
Jedoch kommt Darmstadtium in der Natur nicht vor.	49
Jedoch liegt die Schwimmhalle in einer anderen Tarifzone.	57
Jedoch muss man wohlhabend sein, um sich überhaupt anmelden zu können.	70
Jedoch passt die Gesetzgebung nicht zum Credo der ansässigen Einwohner.	71
Jedoch sollte das Narkosemittel mit Bedacht eingesetzt werden.	62
Jedoch weht einem kein orkanartiger Sturm entgegen.	51
Jein.	5
Jemand hat alle Löffel verbogen.	32
Jemand hat mein Auto angezündet!	32
Jemand hatte die Küstenwache verständigt.	41
Jemand im Internet hat unrecht.	31
Jemand mit Fingerspitzengefühl weiß, welche Fragen er stellen darf und welche nicht.	84
