filename|phase
bd7a48b6c5821c559e43109fba979327.wav|phase2 (good-microphone)
b575573229be005d6d58917fb0cddea2.wav|phase2 (good-microphone)
185a57f9211bedfa9cf9a1c11f5e4746.wav|phase2 (good-microphone)
618b0ae70f8fd82194c710dd05384492.wav|phase2 (good-microphone)
a814628c38f45ad8249bcdfc99510f0d.wav|phase2 (good-microphone)
5c8ea496b9e3e0171a7f1663be5cda09.wav|phase2 (good-microphone)
dc392fac0179280cb13030c14026241a.wav|phase2 (good-microphone)
76e4913c069aaefc7c2cb8975a1a843f.wav|phase2 (good-microphone)
6d37b19447de17d521621d7d214ed2f2.wav|phase2 (good-microphone)
1968168e5b68b84ee4165e47acf97c11.wav|phase2 (good-microphone)
ce1f504fe8cccd09f8801b1ff716c6cc.wav|phase2 (good-microphone)
6c337eed4e495707f730128e9d3b8156.wav|phase2 (good-microphone)
d2e09a6397566f5c3f4a8d7947542a37.wav|phase2 (good-microphone)
0ffca03071473d0ebf840de5bbd6364d.wav|phase2 (good-microphone)
37088a819ea8fb42a198f73846b55fab.wav|phase2 (good-microphone)
3590c4165e59d19090ac9d9fd6f9d8ea.wav|phase2 (good-microphone)
c93d4e0ba3bdbaa695c0ef2ed403cea0.wav|phase2 (good-microphone)
10424637fab9bebfc763f2edb099c0e5.wav|phase2 (good-microphone)
b5fa4ea86185ed59dfba317e7eef68dd.wav|phase2 (good-microphone)
e04e7dedd03436ad68542394751e675e.wav|phase2 (good-microphone)
b21ed4d06c5e24a92c848fa381636cba.wav|phase2 (good-microphone)
b3d6d742d843e2b544e9b4e36caa4186.wav|phase2 (good-microphone)
608d31844db2c375e5b14100eed3dbe6.wav|phase2 (good-microphone)
789fd9ce6f40b9ee3bf37adf9629e308.wav|phase2 (good-microphone)
c1c8255ba2600e1e4f1ee00e2b93b459.wav|phase2 (good-microphone)
962dec20f36a55072cccbeef57174d00.wav|phase2 (good-microphone)
06546e22b63ce46b8d27a525a8f93d1a.wav|phase2 (good-microphone)
f89d5eacfb42aa9d767acffbb68bb0b5.wav|phase2 (good-microphone)
1ba5d74841b2330232f466913eaf05a2.wav|phase2 (good-microphone)
4387ea4798c7f0ebe049328166f51fa8.wav|phase2 (good-microphone)
ca89bd2775817a248eaae114744b8984.wav|phase2 (good-microphone)
34c7692223011b6153e27ae82ec1a7ae.wav|phase2 (good-microphone)
1f7dc1f91da3edcad10e76c782141f22.wav|phase2 (good-microphone)
3ea1c68c33665285585cd2adef545116.wav|phase2 (good-microphone)
459f546a15a53b494767b38ed881aaa4.wav|phase2 (good-microphone)
17ef5f32dba903ff5d9b3f17d411aba8.wav|phase2 (good-microphone)
a0cac8799a9674feb45bdf3f28e3efec.wav|phase2 (good-microphone)
65a8dc70d427be1022b6af77efaebe33.wav|phase2 (good-microphone)
dc1a69449642ec43ea6cfd29c413e21a.wav|phase2 (good-microphone)
14eb69008767fee6de9835dbecdab778.wav|phase2 (good-microphone)
78c7a6beb73ad34fb085697bc7f6e4d2.wav|phase2 (good-microphone)
93c43d59676ad52b477a353efbddda77.wav|phase2 (good-microphone)
7799d3204f50c48278049979034d0de0.wav|phase2 (good-microphone)
371b0b66d9e7eab85895cde4361ddb9a.wav|phase2 (good-microphone)
6331171a9de2ac4200449abc97837389.wav|phase2 (good-microphone)
b0a0dbcb863f823b63bf661dc5b147e6.wav|phase2 (good-microphone)
38e5cf0e3a8e2cec1fba988b3dd9356f.wav|phase2 (good-microphone)
9ee11a941091475263c7754f51e87f4c.wav|phase2 (good-microphone)
1aac684a7b1a267eaa13f8f32b5c3fba.wav|phase2 (good-microphone)
4e7fcbca7cbc5f9f454122a966a80d5b.wav|phase2 (good-microphone)
c9250a737a7a4f59d3247241b5e96d56.wav|phase2 (good-microphone)
89d77d9a562d33b8d3c4df34382c40d4.wav|phase2 (good-microphone)
a62a3ac4fc9c691ae98f3429d6fadf2b.wav|phase2 (good-microphone)
e5ac0bc5b7446c9469be553348da190f.wav|phase2 (good-microphone)
5eeb0a058a41efc6a7c8139b159f3bf1.wav|phase2 (good-microphone)
6f1bbf882248aeb344e5ca8b21825f31.wav|phase2 (good-microphone)
952bc2d86553eff7cf64f17d43a52908.wav|phase2 (good-microphone)
03d20b48b2480934f1b6e6fcee5f5d9e.wav|phase2 (good-microphone)
8807ba198287a54699d21c524ebe61a1.wav|phase2 (good-microphone)
8f0b05fde9f84408c95dbb831efe8498.wav|phase2 (good-microphone)
5b0993b4d367302bb30d8df7bc7de301.wav|phase2 (good-microphone)
14ac255069ee5072d240c0837c562aae.wav|phase2 (good-microphone)
f672a08cdee088b468a4286fbd11208d.wav|phase2 (good-microphone)
b96bdc0b5dd5f44f5f4ded6fdf1081a0.wav|phase2 (good-microphone)
6bdaa2c409766c4d66b663aefd5ac8b8.wav|phase2 (good-microphone)
67e0a989f1ab09470a7dab3bbe2d1fff.wav|phase2 (good-microphone)
d89f9a8023758d0c31040b6b513013f3.wav|phase2 (good-microphone)
2a83f863c0b4fd4ddfd0ab6d6c75d1f9.wav|phase2 (good-microphone)
ef6a66b8b886e8cd3454b13eba52beee.wav|phase2 (good-microphone)
ca64eeb52d68ecd84b0463b33e9ed9bd.wav|phase2 (good-microphone)
c1381f18ed3933d0d84b9380840c19f1.wav|phase2 (good-microphone)
3c62441e7c3e8a80c26fd42e294181c5.wav|phase2 (good-microphone)
8cfcb0489c2e47f04ee2fc5187a44d74.wav|phase2 (good-microphone)
a8496831be4544e670b38ddb9bc336f1.wav|phase2 (good-microphone)
af1e4b4709ad7323dbe1ce474c6c1393.wav|phase2 (good-microphone)
570408f44f35f8fd937052994a053f31.wav|phase2 (good-microphone)
a3719d753055b0198a818bb6d6dbc7b6.wav|phase2 (good-microphone)
08912bc6140e070243e0ca2c921833cf.wav|phase2 (good-microphone)
325acab03cfa79c60fb902fbca0018de.wav|phase2 (good-microphone)
6718a33a7984c9f3c50454c3fdc99614.wav|phase2 (good-microphone)
9fafab1420d9c2f391081744a44724bf.wav|phase2 (good-microphone)
fa53ae2815477700520be9db8a6e004f.wav|phase2 (good-microphone)
737f811bf5bcfbfe8a1a50dd757ec7c6.wav|phase2 (good-microphone)
68e8ad4af3e83fd1e28ce813552e4158.wav|phase2 (good-microphone)
43a909c801c9b0eef961a747b290b356.wav|phase2 (good-microphone)
65b77a140437c3d336adec44412c653c.wav|phase2 (good-microphone)
6c4afff9676ca6c62b28fd6731f0e6ba.wav|phase2 (good-microphone)
3ed04be1c397b973a3f73e9c6efff7c6.wav|phase2 (good-microphone)
a8f1c9e4b0d7a638e107a12f39a639ea.wav|phase2 (good-microphone)
372e8ba5c92f237b143c976b17a9c3ba.wav|phase2 (good-microphone)
795cd4fe38e54ffff5b0379abe761ba9.wav|phase2 (good-microphone)
6aacff933c8833ee4f9524abd2588e31.wav|phase2 (good-microphone)
8247315df63f7bbddfe1c5f359f255b5.wav|phase2 (good-microphone)
403c27f9fd44d6715cf55265a0029d60.wav|phase2 (good-microphone)
71c9d34aac7f17d786f0b48bdc87ec6e.wav|phase2 (good-microphone)
d554455e320928e4cda10192023a4738.wav|phase2 (good-microphone)
2b7e78bdf906672ae4467b06fcff69a0.wav|phase2 (good-microphone)
d227a50dd48e0e6f35e79a10f68754d8.wav|phase2 (good-microphone)
a323e999101f12b8256f73a1eea1e8d9.wav|phase2 (good-microphone)
7eac5eea3bdccb7ea68ff21968e21363.wav|phase2 (good-microphone)
e4a5e0c125fb7ba8afa966ea57340c2e.wav|phase2 (good-microphone)
cbb55fc2320ab1862df2026ca8443076.wav|phase2 (good-microphone)
8e86ec9e66183abca3d75b5699248a40.wav|phase2 (good-microphone)
5aa36820363f749ea461cf8f264026d9.wav|phase2 (good-microphone)
2500c35ac5389854a103ec49161bd75c.wav|phase2 (good-microphone)
70a8a77f8bc35bcb61551b3447238389.wav|phase2 (good-microphone)
58e27d72fe4e34fb8d45d4cdd04283fe.wav|phase2 (good-microphone)
b62e625cb7cae940d0d2e31b1340fd54.wav|phase2 (good-microphone)
cc1d09e7396020c2124663018f123543.wav|phase2 (good-microphone)
e29b386840d5cc6b3178a11823b8a337.wav|phase2 (good-microphone)
a3a6ebfcf5098205854b753a6d9b0ab9.wav|phase2 (good-microphone)
67e422cbf9357eecd65951b3fe029ec1.wav|phase2 (good-microphone)
825ca55dab50c96474e135a42cf1c23f.wav|phase2 (good-microphone)
afff5e4f308b4011ba2a1bdfa1074c88.wav|phase2 (good-microphone)
025aa1f8ec4de8e5ec0d3460cf7160b8.wav|phase2 (good-microphone)
43eb95e9c8ae03a7c527b6b2621fd582.wav|phase2 (good-microphone)
f763f1f8daab174ccf3eb9c5cbe2c17d.wav|phase2 (good-microphone)
198c66d5f51a5c095016cd7009b53258.wav|phase2 (good-microphone)
00f614ce72ea5b47ab8467d5598e1aa2.wav|phase2 (good-microphone)
bc99e4c532ffc2b7f05ce258872db054.wav|phase2 (good-microphone)
b62ad7e1ab8bec05cb36f185dcaea847.wav|phase2 (good-microphone)
b7ab1f6d0a62d183b227f1416c1488c6.wav|phase2 (good-microphone)
ed495768af976289c3c30f81d37c3046.wav|phase2 (good-microphone)
36fd4b52ad67124ef20c29107fc9f767.wav|phase2 (good-microphone)
39af36309d260c9a42cd1f5e974e206c.wav|phase2 (good-microphone)
8f3a5733e8e9b2367aea349440f48973.wav|phase2 (good-microphone)
ef1693867a7dee277a0de55fcbe2dbec.wav|phase2 (good-microphone)
78d81c1ac6a6a2d6af92560a06150378.wav|phase2 (good-microphone)
8f23d32283e7fa7063f1e4d3f83396ad.wav|phase2 (good-microphone)
6b32a44a03c6190f0bda52204eddf2e6.wav|phase2 (good-microphone)
882ade96b8cbecec948de4a87d45535f.wav|phase2 (good-microphone)
e7142fe267f69f58862d4048da0e2a8b.wav|phase2 (good-microphone)
6da858ef4082b09db35f3d5826dcbb21.wav|phase2 (good-microphone)
3399234eb23ec09620247f881e92679f.wav|phase2 (good-microphone)
b15166c78baabb69d52a91872d0546d4.wav|phase2 (good-microphone)
4918723f810033967f8f2ebbfacc542a.wav|phase2 (good-microphone)
9da5eaa3990b5ca777dff4ee35cacd02.wav|phase2 (good-microphone)
8dd3437500b2fb86afa4d6695463c53b.wav|phase2 (good-microphone)
900f4a7860849ec482e7bb01fdeac5a9.wav|phase2 (good-microphone)
427e9b9f3bdc221b5d7254a5ffd164dc.wav|phase2 (good-microphone)
19feff3145e4dc99c94f5852fa0db575.wav|phase2 (good-microphone)
4ac49a50481423b90996dd4d7a282162.wav|phase2 (good-microphone)
afbd72b6632206d69dc337a86c1c4439.wav|phase2 (good-microphone)
b370b78463ac77f16652724de25b8616.wav|phase2 (good-microphone)
b280dca96073fcf3d37fe1b3fb440762.wav|phase2 (good-microphone)
5f74342d9f80bb8d6906145d0587612c.wav|phase2 (good-microphone)
5087b18c3c767f21ae885c133748b1ec.wav|phase2 (good-microphone)
8ee95649d12462051d1a96929fbca49e.wav|phase2 (good-microphone)
499c0af9f49143864828b63c56942ce1.wav|phase2 (good-microphone)
8cd3466b3bb5adf9696f26733baea332.wav|phase2 (good-microphone)
5a16d60e04750a173f623f056ccf1405.wav|phase2 (good-microphone)
97ce586385da64a14bdbaf93c715ffbb.wav|phase2 (good-microphone)
bdced79872af7efca74a524b8cdc7f71.wav|phase2 (good-microphone)
55d0017be391fa0cd03c0c2f9f7d24a9.wav|phase2 (good-microphone)
4aadbe5b698782a9bc33d6923351b6ec.wav|phase2 (good-microphone)
e223b1f6c9578db0d5c3144880d0ae0e.wav|phase2 (good-microphone)
98cf64acf77b4cad4c143057e39e8fec.wav|phase2 (good-microphone)
88ecf57d75b9c93a115b98e34ba07852.wav|phase2 (good-microphone)
b358949dff3ade23092e1fe4bef981ff.wav|phase2 (good-microphone)
248a3086b6bc36790ab0760edbafdc51.wav|phase2 (good-microphone)
ed451132462d9fae9502279e32b04384.wav|phase2 (good-microphone)
2153dadec06d3193482757b4377dd9b0.wav|phase2 (good-microphone)
7b611da732101704ec901ae9073c090d.wav|phase2 (good-microphone)
88f778611f44af4441211b8c9d4fc2c6.wav|phase2 (good-microphone)
d3ca93ef620ed46361678aeec621daa8.wav|phase2 (good-microphone)
bcd6b9533047da17ce6b727ed2933121.wav|phase2 (good-microphone)
2fbde8572bec114ec56eeea6c51f011f.wav|phase2 (good-microphone)
fa9ee3e9d92512fba9243f24f1497bf7.wav|phase2 (good-microphone)
3e90968152d9e544f91f976a6bdf2ade.wav|phase2 (good-microphone)
f87aa59f275ec4a3548b246aaeab7818.wav|phase2 (good-microphone)
6e9e5359eead2f8ca0455a070bd4c44f.wav|phase2 (good-microphone)
53708b6404053aa2196f214159b55cef.wav|phase2 (good-microphone)
2331dc4a3d9c7a0ed0b2bd7142a9c22c.wav|phase2 (good-microphone)
1887fc371492ce6c9d5d9e73505daeac.wav|phase2 (good-microphone)
c3c8712535bb1021da92a531a88766c6.wav|phase2 (good-microphone)
5c95d9511a5ee74a9d34a009996d6e77.wav|phase2 (good-microphone)
9219649174887cfc442da1f8dcee12c9.wav|phase2 (good-microphone)
173645f02d3e21c5492606e9f6aaeda5.wav|phase2 (good-microphone)
39af59ac0b6e3de9e2f74f5877ed6f7e.wav|phase2 (good-microphone)
ab07e76b1bfb0b3555a22cc6aa731ba8.wav|phase2 (good-microphone)
b161b6ac566a22df069a0941bfd80132.wav|phase2 (good-microphone)
6aca29277db9382389a0444ab1e908b2.wav|phase2 (good-microphone)
eab5f4cd95a43023f1c48262ce4838d7.wav|phase2 (good-microphone)
df96bf331cdf6038c483793151b6cfca.wav|phase2 (good-microphone)
5e7bdb20deac5eafc28c3be0ccd2b808.wav|phase2 (good-microphone)
4c1fda8b70252ead9eb71b94da07cf16.wav|phase2 (good-microphone)
62b1a5c188c5b91dab760654bf4209ef.wav|phase2 (good-microphone)
e6a8d380204e1bbd2ff24035d38d3b18.wav|phase2 (good-microphone)
33cf9a1b52ef08398552bbda9fdd305a.wav|phase2 (good-microphone)
7cc2e3a17f8e1e10ae30dc9f8bffa807.wav|phase2 (good-microphone)
3ca05a2544b14e618247d633504bb2c9.wav|phase2 (good-microphone)
0b805ca7ecb0b29130e2239db5b3bf40.wav|phase2 (good-microphone)
03a7c98900b951468aa5445bfc72fe3f.wav|phase2 (good-microphone)
96c5e11fba3def5c3d2fc7364281f893.wav|phase2 (good-microphone)
ea16502fe42715b8240e911b861cd4e5.wav|phase2 (good-microphone)
4cbe3336f67fa882433af9d41956db46.wav|phase2 (good-microphone)
da250a2258a0bff597a794ef05a17c71.wav|phase2 (good-microphone)
9ef9c14cc362192899afa52d91ec9631.wav|phase2 (good-microphone)
2f4ddff64577e13b2cd14dee0516078c.wav|phase2 (good-microphone)
3a81634149310ec762b4542a133a5e61.wav|phase2 (good-microphone)
cafdeafa232f607ca4793efc121466d3.wav|phase2 (good-microphone)
2e4a4b19b4ec740ed5f4142e5a57d5a2.wav|phase2 (good-microphone)
0606d977da94d5616fbbb26b7fb74681.wav|phase2 (good-microphone)
4abed8e22116e50f6e6cbca6a7923659.wav|phase2 (good-microphone)
53fde15d13c9aa46ae6df1df1cf8ec48.wav|phase2 (good-microphone)
087aa055e0169963011ab47909afa4f1.wav|phase2 (good-microphone)
4a48c312ef369442a5d4264ea5864929.wav|phase2 (good-microphone)
6fe65f406515a30ea12c52e630c64e73.wav|phase2 (good-microphone)
fd08a464c2a58a86702b174cc7be5339.wav|phase2 (good-microphone)
269ec18cfcbf4c3ccbb8d69e8eb7f7f0.wav|phase2 (good-microphone)
95704c6e4eda80325b043346725eeb38.wav|phase2 (good-microphone)
6840511874a7d0c5f095ae93a7eb8afc.wav|phase2 (good-microphone)
1a04d624ca76061f980cf4035dfcd33f.wav|phase2 (good-microphone)
7f1117087179d57518f9b6701b08748c.wav|phase2 (good-microphone)
6a395169d6377d35511a257bba11472b.wav|phase2 (good-microphone)
6aa654e097eb6c19c5d54c249c172b3f.wav|phase2 (good-microphone)
c8a5bca4715e08e47b5432e926ce76a5.wav|phase2 (good-microphone)
6e6c2b6ce0f8ada3a62ddc3faf3cd6dc.wav|phase2 (good-microphone)
45ca6b0d32a50dc06e30375342a2ac62.wav|phase2 (good-microphone)
e4471157e237734b43ab94dc3cb5f3bb.wav|phase2 (good-microphone)
e9217623c800f727113b3ade1f8f1f6b.wav|phase2 (good-microphone)
9040370553f76e40013806914d442ea0.wav|phase2 (good-microphone)
40410e9c7594fe4751d7478d92c869c6.wav|phase2 (good-microphone)
8f83f36376896ee713899715c89522e1.wav|phase2 (good-microphone)
cd6c74379866b13f3f39f154e10092e8.wav|phase2 (good-microphone)
f09bb30c9cd2b19d6a3505b1882ec8bc.wav|phase2 (good-microphone)
435d3c1e1547502b9ba6f5ef5b554e53.wav|phase2 (good-microphone)
df32b9ca4f3a0adc3abf8f9d1482d413.wav|phase2 (good-microphone)
39ed4ff034d0451abbd4ae57f6d1d642.wav|phase2 (good-microphone)
e05a1f8d487da35307c85ef178eaa620.wav|phase2 (good-microphone)
d958734ce82fe96d3d9efc49f270edb8.wav|phase2 (good-microphone)
737886e9b54549f147fb9e8d052dec8d.wav|phase2 (good-microphone)
6c675bd79feed6c69e0418f307a06728.wav|phase2 (good-microphone)
aad7b24aabcbdc93c6943220d46a7a36.wav|phase2 (good-microphone)
fa7ec07fa2c61eaf55af10e3b77b57df.wav|phase2 (good-microphone)
ddf5a1ef32795e68651fcf885a20548b.wav|phase2 (good-microphone)
f8bcaf35edb3baf8201a0d73b6886e6b.wav|phase2 (good-microphone)
ca62dc7a08d302891d2f45d4740e6f1f.wav|phase2 (good-microphone)
38f3ccb6d80bcd8efa54a655b6f3922d.wav|phase2 (good-microphone)
d0e7f3cbcb6fdd65594072e1b8aff3bc.wav|phase2 (good-microphone)
8c05d3da6673198ddf0a87a600098c3d.wav|phase2 (good-microphone)
74e5e4007833d02209e4801a01e393a5.wav|phase2 (good-microphone)
3f9266c7371405abad8c82a1d9ee64d1.wav|phase2 (good-microphone)
9765c3f77c9349253bf5118ce509c189.wav|phase2 (good-microphone)
ae033be32d5e26b87a57651fe3c05a1a.wav|phase2 (good-microphone)
7c2099e30e26633af1f08bad32364a9f.wav|phase2 (good-microphone)
ad7d3cf8dad7ac8706ba68a901b215b9.wav|phase2 (good-microphone)
8da9a30f7ea51b923698854061163ab9.wav|phase2 (good-microphone)
ed902981bf8eb054978d4047a220146a.wav|phase2 (good-microphone)
81800e513ea3397b2e1f2fcbe6a12246.wav|phase2 (good-microphone)
5e3c8923d45aa49552f5e72a21b52983.wav|phase2 (good-microphone)
06ae070f972e96ab3f5f55f69aec42ce.wav|phase2 (good-microphone)
9059b8ed5899570836cdf1b1d4584a29.wav|phase2 (good-microphone)
f0476d17eec6678f615685b7df8b61db.wav|phase2 (good-microphone)
7a818ae15ddb134087b89200fc18b201.wav|phase2 (good-microphone)
96069794e9273b98599184465c911d80.wav|phase2 (good-microphone)
5406bc594e2216fdc31bbad2feffdec5.wav|phase2 (good-microphone)
2d82753441b1b3213cd0cdf53345d467.wav|phase2 (good-microphone)
2b74e78073c80af6ea023244515c0497.wav|phase2 (good-microphone)
ef400d7b363eeb2a33704e0846d4f229.wav|phase2 (good-microphone)
34e8cd32ceba52fdef9ec9a58762cda9.wav|phase2 (good-microphone)
7808586654de11fa84a17522b8466ecf.wav|phase2 (good-microphone)
5852a489d4737b5a8e9ff53bb1c5d848.wav|phase2 (good-microphone)
cabf5d2c679bec0b46bd4607aa56a283.wav|phase2 (good-microphone)
85103658a3281a9ee4603e579f1fface.wav|phase2 (good-microphone)
41d6fc0d699a00fbcddcb7ae6903b243.wav|phase2 (good-microphone)
833b6b3c060489909349d66350e2b3ee.wav|phase2 (good-microphone)
501a42bdda7ae0ab7d733877e6fa2658.wav|phase2 (good-microphone)
3a8ffd9119c53879f391c418ab645959.wav|phase2 (good-microphone)
a1e4b85035b2cf06cff84ec6a27fc403.wav|phase2 (good-microphone)
bd3f413fa42016fcd90be2c76b2a7897.wav|phase2 (good-microphone)
1625b7030b9260836a240ba483f0cec8.wav|phase2 (good-microphone)
b721c6e357d5e6ab1db3fc2fc8c42877.wav|phase2 (good-microphone)
4545e488c4c18f7d8af566ab4e6edc8d.wav|phase2 (good-microphone)
5a3798a81f0819b3a30401e55c114087.wav|phase2 (good-microphone)
a61d70cddedc34f370084e52a56fa843.wav|phase2 (good-microphone)
7066c17afdc0c979823b452cbbe54fff.wav|phase2 (good-microphone)
27d7e7eba456e02d375c6ef6a2bed2b3.wav|phase2 (good-microphone)
6bbfddeca24da864e3d7096b0d0b035a.wav|phase2 (good-microphone)
24b7ec1783a0771b7f18f3e00bb03a6b.wav|phase2 (good-microphone)
3da14f7c4cfdf488ea35ae7c195f8739.wav|phase2 (good-microphone)
1e65df723cdb74365a0454b014d27a33.wav|phase2 (good-microphone)
6e74024dfe4e40624c625892b8a254c6.wav|phase2 (good-microphone)
619c67507cf90a484d0b7eabe4d68942.wav|phase2 (good-microphone)
4a0d8ae86941822c9509616274d74210.wav|phase2 (good-microphone)
1cb9c6a1b893f7e9d452aac240d8cd73.wav|phase2 (good-microphone)
53acc841c81147de1315dbc1fa16f215.wav|phase2 (good-microphone)
881f58f247b07f38a426c131fbc069d2.wav|phase2 (good-microphone)
8db327f9747107e928cac86dc7a8e41d.wav|phase2 (good-microphone)
8d961fec72022f58c6ec958c68126ed3.wav|phase2 (good-microphone)
e055decd4c226fe50ab2eda86f4ce6d2.wav|phase2 (good-microphone)
389acdecadcc024f21d3467e7a8b3109.wav|phase2 (good-microphone)
5eb59c29b52dfe0412549c91d8ffb401.wav|phase2 (good-microphone)
48418f45b513fa3c130463977cb0f9ee.wav|phase2 (good-microphone)
b74a764e03b07d6fc24fd56476c14c63.wav|phase2 (good-microphone)
7fede38e47c57b4e12db8cd654ab9eba.wav|phase2 (good-microphone)
494153ad1ccb6219ef6a19d653e9bc57.wav|phase2 (good-microphone)
ec33a716b3c96a88d1045ecf2565dd8f.wav|phase2 (good-microphone)
042b4ce39ac6758e5552a3ae29db1a1c.wav|phase2 (good-microphone)
636d353d5f93c5ce592effd2bb711ef9.wav|phase2 (good-microphone)
ca389de7520911884217a08679a46be8.wav|phase2 (good-microphone)
499795f4054ad25e839283b8e3893a81.wav|phase2 (good-microphone)
c497e5f39e6fdb0659d0a900d916c077.wav|phase2 (good-microphone)
5d0a06d32b7742f1f7c4e385b67af76e.wav|phase2 (good-microphone)
7c61a435569dcf94201023ecd1e7daac.wav|phase2 (good-microphone)
5679d735385fb21c731527c8abc1df5b.wav|phase2 (good-microphone)
6108feb6b94920cc6dea571f227a522e.wav|phase2 (good-microphone)
950e8b0916939791a2d369364b8e8069.wav|phase2 (good-microphone)
9ca99b221428488660d33db6a085cbc3.wav|phase2 (good-microphone)
594f7065ba5c4a21711d67921b1c7e82.wav|phase2 (good-microphone)
a15c00f81af256346a63844b0bce6ff1.wav|phase2 (good-microphone)
b3b51986310d716a4ddc43704b01c20a.wav|phase2 (good-microphone)
d88b2c92527a9885d3b7f5538cd3778d.wav|phase2 (good-microphone)
2e2798c29284edbcf21cca11e3178387.wav|phase2 (good-microphone)
ca2f0ae0a4c005d5d48f47f5f7ea3e69.wav|phase2 (good-microphone)
4d949a054c883dede5ba8bd5580b291a.wav|phase2 (good-microphone)
a31e85558e6f5ecfc55d1dd2425fcbab.wav|phase2 (good-microphone)
8dd4be570a6eb187a5ceef9e0f209d33.wav|phase2 (good-microphone)
8155be91b0a5c852f7dd307df4d10059.wav|phase2 (good-microphone)
564aa908012edee2a6cc0362d6d09d55.wav|phase2 (good-microphone)
04c392f15b435bfb76e8c3a019f561a7.wav|phase2 (good-microphone)
8ef8ebeefd289111e423fe11ad358e30.wav|phase2 (good-microphone)
d296655668b7e32944a174bb3adddf79.wav|phase2 (good-microphone)
3bbd9cf4b4024cac1fdf319f17b1b8d4.wav|phase2 (good-microphone)
064a9e32d0fc70382eb003787f97d108.wav|phase2 (good-microphone)
49c31b8d5d7c5275ed2603dbf4f82486.wav|phase2 (good-microphone)
f29093b9279ad103989eb2df09966dfa.wav|phase2 (good-microphone)
fbf6fb5a91d1b3a245ad289604cd2d7a.wav|phase2 (good-microphone)
5b9cf4bc8b3bb2473439b88532cc3875.wav|phase2 (good-microphone)
7022d8ef7a63a8db5f70b8c05eee51b4.wav|phase2 (good-microphone)
09873962dfef2139131fedc48c85c96a.wav|phase2 (good-microphone)
d77dd1d8af6ee5d816d6d9a7de1fb9d6.wav|phase2 (good-microphone)
a3bcd286032e89381e2da46b0416e0d4.wav|phase2 (good-microphone)
ee203d6f9148ea6f483077b73e589e92.wav|phase2 (good-microphone)
02eeb8713b9abb865bb32484cc8a0415.wav|phase2 (good-microphone)
b8ec74412b784eb1695fe68b6cb598be.wav|phase2 (good-microphone)
c9a0fc46a7bab21e1fba8d16554f230b.wav|phase2 (good-microphone)
13187760b51a349ad56de52814523985.wav|phase2 (good-microphone)
64b2fc7ddd0345dd346e7650ec218671.wav|phase2 (good-microphone)
9b8bb66afdd8d0413de871f390adc8b3.wav|phase2 (good-microphone)
e9c6cb216ec876b44e741a4a6edc74a1.wav|phase2 (good-microphone)
f6d564f0c1affeff64dce853d9b7ed30.wav|phase2 (good-microphone)
0f97bc3bb4cd8a3797abe44187a560fd.wav|phase2 (good-microphone)
df55ac30599f82a09d9a6012057a463c.wav|phase2 (good-microphone)
15ea7e88af24bd1a9167f2924b6f9177.wav|phase2 (good-microphone)
74c9d15990a6dee6d0cc374999cfba9c.wav|phase2 (good-microphone)
7c08131c5732a0c80955363e9577cade.wav|phase2 (good-microphone)
3b4ff2352fc74f4eb675ab4420d2b48f.wav|phase2 (good-microphone)
264679e68600689491d4da21a721d6c6.wav|phase2 (good-microphone)
95efaff87326350a98128377a71e2892.wav|phase2 (good-microphone)
c6adf0a8062fb180e4d87ab85ef8232a.wav|phase2 (good-microphone)
74c7eda18fb18ea4d95bf415473d5aac.wav|phase2 (good-microphone)
868e6fa0c62478eb787598cf211b39b9.wav|phase2 (good-microphone)
056174e562d69cde0bb09898bdc20a7f.wav|phase2 (good-microphone)
e657ca1a52bb9565dbea014dc8f8871c.wav|phase2 (good-microphone)
b2fe9f55f44f5346b56e98be7be47c4c.wav|phase2 (good-microphone)
8b68889e99c2a457f400a76c4641983e.wav|phase2 (good-microphone)
28e4c38116aa0ffb00fa015cb1d5f2a4.wav|phase2 (good-microphone)
26d6cc4d26ffb63aae20bdfe04520c15.wav|phase2 (good-microphone)
320d03f290fc08d2ec60be1849483974.wav|phase2 (good-microphone)
9726252dc573b900d10e5435e495566a.wav|phase2 (good-microphone)
ea601bad6e8470028a3e716577032835.wav|phase2 (good-microphone)
76915dc15312657bbcd1d34c7febb38e.wav|phase2 (good-microphone)
8d90d39b7259a85d2725814898ef9706.wav|phase2 (good-microphone)
a020aec4fd89066c74d86e15f88deaa3.wav|phase2 (good-microphone)
81cf53d4e3e6549ac29bf0afd78bb5a8.wav|phase2 (good-microphone)
acd580ec81091cd2e30be4c83ca31ca2.wav|phase2 (good-microphone)
5eeb65f1d74c63b426f0a9435dcd5c93.wav|phase2 (good-microphone)
493e1bbd8afc6fb4c60139cd1af395be.wav|phase2 (good-microphone)
06c44d4473859b8c62f7ae5768d59a72.wav|phase2 (good-microphone)
75c7fb5118b532d0d6ec82b88dfcc8d0.wav|phase2 (good-microphone)
f893c5a227de5be3dd7d65abe368a845.wav|phase2 (good-microphone)
94fe12f6055cbcb11925ea62aac3fcb0.wav|phase2 (good-microphone)
50f6e79632516503f40374e081e19198.wav|phase2 (good-microphone)
43787a3cad58cde6b113431cfe7233ad.wav|phase2 (good-microphone)
3fab4f617b3eb40e8208f0a9b44f7406.wav|phase2 (good-microphone)
dadb2e104b6598e74c7895e31724470f.wav|phase2 (good-microphone)
